,Curso,Repite,Matemática,Física,Química,Biología,Historia,Geografía,Filosofía,Educación Cívica,Literatura,Inglés,Economía,Plástica,Música,Educación Física
1816,C,No,78.02135507926101,72.41829539542097,67.08153929338268,65.8009293708156,79.76148694187356,73.53239662119289,70.52426768823005,53.24075755227312,53.754252676181196,85.83899981213797,84.22529226918581,46.01049991845241,68.36833784113425,55.0337058883766
1378,B,No,67.03222600058933,54.94386919611873,49.934276221564645,45.56217970988022,88.00099739283948,71.62485766838108,74.02993237216704,62.000181551499004,78.04250543747524,77.43958968404466,65.31758583264269,64.06761751318058,77.09561128619967,67.42082555554262
2099,C,No,70.31652227314787,68.05773858238142,60.41478678592232,60.10151946248121,73.05397350282321,68.02103257641514,65.6944372050527,63.24857712864499,66.1987454064208,81.43228343472552,62.78239761552695,69.63229299758623,65.5893700708898,58.50994829458616
1223,B,No,91.28442562098002,80.08734218861908,76.60042002380082,70.60295192864847,83.41811660354907,74.24846811864367,67.22547204306181,65.55120224265698,65.37023879028416,78.07466892536179,77.34531133593048,61.00405469122164,73.53900697024673,66.25791823477563
1626,A,No,86.4422674926078,75.95188216978107,71.73919638462135,64.17139504158654,76.45311418094093,,61.71082541015618,56.83199137515489,65.79350592253225,79.15255730509817,92.48485454272561,86.04542868859322,69.75830893101197,
1005,B,No,53.94404769533093,50.07537424361276,41.66493000698569,40.9251903963145,80.85725441960216,,66.07060709410986,59.631365608911246,69.1076795705635,55.8772516035743,66.04646216066702,78.63454310648714,72.8831281860308,69.21778448837486
1506,C,No,71.54678635263971,60.166964634088394,52.72047781284445,61.53417125215396,63.55676250367897,59.441332321378106,66.31487074003613,47.0393943156735,57.683908046537695,79.4070540123383,69.13467741576578,59.49957076604535,58.40578347791568,60.882244684223274
1281,B,No,54.11783516469653,52.92325129229709,57.386656733751764,48.112175428627125,84.64429469238904,,74.8804053489001,65.95542761977747,67.27066200795139,70.63782424641776,62.825043647827755,63.705437760470716,77.44746760329319,70.92271363541973
762,A,No,75.91650974953488,68.6087107887717,60.431900517918734,72.50119869734229,66.40994080203913,71.9277276318303,58.32082838425345,62.07022984919302,68.69749656540282,69.1522204854668,81.52284518781342,72.79206717948924,66.8045956071157,73.39996241541529
397,A,No,78.12442400870994,62.058876942851285,58.68702760118008,44.69693804198174,72.83785906956744,67.84990152572313,61.751829436038356,48.501746071446405,67.08002738241002,79.5953890586535,79.13188165475496,77.74362252252604,65.13475201235875,68.00565039884499
1218,C,No,79.90785071039068,70.4885851017928,64.62506496037584,67.84718528986055,67.97109977452823,66.51740454598365,63.04545190682241,55.38595898317695,61.13476541898848,72.56228681608165,79.82601209110165,76.18652517533064,63.75175178169553,60.71598119333942
2293,C,No,81.02898229249114,71.34023431136998,71.42386245405845,65.58029405834762,74.78778883032294,67.94134593170136,57.49774308438695,58.32661285204183,50.90447933899807,76.34798565485374,67.49092874930831,41.85612424241697,62.494519835830154,55.67199008542413
2373,B,No,46.19543870955245,46.279790529948606,45.94724725098303,40.65568622460214,72.78047252995029,70.12044864326958,66.33394686613502,67.91071058620942,71.75406335887843,71.82462373799645,57.554504408459984,73.6297641960062,71.62878830113019,66.17251412470935
1522,A,No,71.23873588925247,64.43132213114178,62.43735230592917,52.56998547163913,56.20989299782166,,44.60541205099413,48.02170242009825,72.95262105749953,63.717258708639584,78.25197275052645,87.21345745162398,55.229616212407564,58.58216432750526
976,A,No,77.45202843509233,74.09665325023575,70.58441959285886,51.12096393219045,64.32670377588386,61.533877440388366,50.396748258000144,54.43772723727911,64.5541632864154,68.15340207781799,67.63483665572669,77.60129165381039,57.02100937459006,46.94169322654979
1167,C,Sí,67.8009098108252,67.60454592319695,65.03372101703637,58.640932387487936,79.0874065144063,73.79580941882762,70.27486442663452,54.028716996183746,66.19912837345122,73.10289164607451,64.23337800560503,46.558901284806915,79.17036630435413,65.2328015398787
1630,A,No,72.52625783147955,65.53276711550619,64.23960396903838,54.07693900562098,64.98164295181368,56.72523655881425,52.06442552813714,39.4090939119488,66.85384356596253,66.47074108110102,81.99845763732303,70.66467955777601,59.26340343933339,36.246684787920834
1307,B,No,54.792362874044365,49.22106882199966,48.33514985995959,50.159358223742686,80.3732356688863,,72.79070725214119,61.88682452035844,64.11927530381915,73.47935978668447,60.70673774345881,63.640371767114885,72.88772220075602,
1084,C,No,77.56230950471097,64.22304971868375,55.75374789486293,58.14804263120065,77.99987051144967,67.58904173097629,64.3490787177699,59.27457575219505,77.02271522776951,62.751273214260195,71.52323196867798,82.33049060953081,67.08510364041331,60.73637375204232
174,C,No,66.90055606341453,67.57101189102742,60.807627250881744,55.87966474817781,66.2167558559115,,53.828464707521476,45.64463805693958,65.3190733705745,66.35937548139016,73.54289454197465,77.71782359068138,65.88182740632199,69.73136998586948
25,A,No,73.414323226109,62.81569745150914,72.97990869346324,57.718597983485104,71.53502794830406,62.76384099437732,55.29148565203977,57.67970902508049,81.28490954557506,67.04642508906399,60.86259947558374,96.42615062646166,67.88594305711801,62.18669198605396
1,A,No,73.85620707800906,69.99831171832741,63.497951472692804,56.27992239242376,52.38193837546022,54.8271009790766,38.17880065719874,41.250079649202355,57.36182478348999,83.7468651965957,73.81867833175781,53.16060328254204,56.624248514928574,61.294268840397216
1132,C,Sí,72.75310835820079,69.98592264547942,54.1776158534572,56.84645635466279,83.25859168902632,86.10138394993136,82.73322113600264,73.84646438052698,66.34458353824121,83.84290503578828,78.42613995834964,47.588762095422716,83.87550163831266,66.87387213733987
1075,A,Sí,51.318832822440434,78.92728499632432,73.85086970918414,67.0961760279229,61.44657908461059,,62.56085976575571,44.96384335847676,66.97867631237347,68.18047132995923,49.0601128709656,72.1051527824141,61.90998852441733,68.75828036035459
405,A,No,68.95718216031226,61.639611398428656,58.27507134811781,64.03361971351526,86.47761681415372,,75.87606092619714,64.36783521768521,66.42714212832341,71.9257806618786,78.39307631188372,76.68006334613625,67.01709747968323,70.4373875760967
2019,B,Sí,51.1135685220357,51.09774384359692,49.90422960040952,38.32447209959628,74.8027214319987,71.10860879045812,70.58304179763934,58.25221261681085,70.72067155821367,56.75915203357762,59.22977031795137,39.60327022856199,74.45748343113412,64.9243595187003
519,B,No,70.46424758479107,62.9399003301794,61.06751364209839,64.59625298978706,76.52131904213095,77.20904658716572,71.57547179155841,63.341526793964555,58.37675054324667,68.45869618681284,75.22841913435047,60.0064000503312,70.69865336405469,85.83592445523519
2447,B,No,48.4134069391487,59.55714846465324,52.93643676403965,47.217300641933235,80.758097968897,76.3057851023803,67.3289644148557,72.52246459315595,69.3729612665889,67.40146527825875,69.70110502877351,71.57184328072441,73.24045484580944,77.6104682051113
2334,B,No,78.35604419369245,63.820466527810126,52.48428832918239,51.83472380003941,73.96281460507365,69.58885562469008,63.70087011594096,64.13952013611309,76.26771760408295,73.30317264556368,73.62470073891059,63.70418253827049,65.53329169411118,69.22544838013557
1250,A,No,75.45717010082451,63.70768561600462,70.0765641248908,71.02647400543907,63.32564652395778,65.0646497624496,56.367706558102476,67.91629521098581,77.57179256909674,73.27106572056621,73.43791703280131,71.66615691471159,60.33996539942412,75.11050904600818
823,B,No,74.87870801018357,64.03003337493386,57.48255202773165,51.560881711251774,68.13606802649906,68.4057352045188,67.88579762002013,53.977290829181804,59.500080765720725,74.00376038243253,61.0481967612008,62.14543944813171,64.58432182553409,70.20522433166592
1521,A,No,67.40598151984629,66.90145212108746,61.41402100174886,49.945591538652856,91.07638519200904,67.173373453651,53.352450222252166,62.68731963563354,71.67497737467782,65.15227337620388,77.87627629459337,81.57005823260823,64.99166913074932,64.7284401673161
1476,C,No,70.27721519459325,71.36397963140207,77.13362074446383,57.696246458661655,74.75215160555443,63.058206784537795,63.15319165157278,52.9737561342495,69.22378182768384,71.58095001157493,60.071037051350565,69.32955146425735,62.03700867510418,71.0017659661243
916,B,No,73.02436568347461,64.57858546264656,68.74479686782156,55.17427964345134,80.08287757462271,75.44897962523352,69.4955007543474,59.92775659106874,77.64964593561533,74.32025852970158,85.39342890672147,59.783591916601665,79.5323762589482,
2244,A,No,69.25469862559133,55.79828361390409,59.38381677992146,55.18719519418751,67.67749671223507,60.98451148556118,47.72360579657528,58.07875773145207,69.79817054600412,63.511872347051266,61.00412058894023,89.05962282270804,62.01973522491917,42.096205404148236
817,B,No,67.77984376028722,56.05736498578783,55.21309408110326,41.45004534032924,71.32910124837781,,71.78375195351745,57.333012620485306,69.39699736506144,57.99901228858216,67.90233073117062,72.81424378411207,72.46723701192352,61.80177767258316
470,A,No,71.46824511653622,61.61991436471459,57.43973382557348,50.59655208957052,60.570666145879116,56.795786271676015,49.07792396614461,45.632647571829075,74.49150128502033,64.74175107055137,70.26694466603958,66.84023379606332,55.37056315983685,62.1772433099279
2158,B,No,62.69734959266979,51.848193697565755,45.74606348850201,42.516969799427144,78.08814268680783,75.80983332281951,64.97549886288031,60.475455149577435,74.59360891272406,64.39112807180916,60.788543527544995,63.43471831374454,74.16199716190486,78.44465660321372
184,A,No,91.34865658239227,83.62700114790213,84.42512800380132,77.17790544352661,62.63070834180477,,62.60582398861724,44.03980487576034,61.71384115204079,78.6719468573202,63.68692017295575,57.82933441493504,53.36004896610828,50.74441701950552
312,B,No,64.30929055515315,59.87173247918376,52.73896945136406,61.07399227182978,62.00536612770712,59.495948794879844,50.201448863193946,52.10595413269121,53.80688518504435,60.41829602486361,67.09796599870303,57.990279492264534,53.66261398473732,69.87873213235308
1594,C,No,73.78234267488097,73.77155717986146,70.51201383628117,56.931548245336835,84.47881053693956,,58.05605644889499,61.499338545383196,54.02818062429912,83.04773731504999,91.02283920139419,56.81011746927859,63.9417651467083,55.75089042195981
523,C,No,72.76148588649194,65.54977678313637,60.67468307658331,66.20892337966265,74.0683089709057,,69.83988465869552,57.46677982679553,59.78683450834103,68.16633343992447,64.15188318818619,72.14746375728535,75.03459103570026,63.290647317454315
324,A,No,64.81423667572813,65.92086877533208,56.559317708253104,45.13277247430125,65.77656745749648,65.1897103486002,59.222665631446226,58.64166181311323,68.58712045333387,60.909631582643875,76.3223997298211,79.13546688889774,61.641148336259306,71.70584972877822
1572,A,No,68.12941390101956,62.28999450303936,60.844887884123075,55.03616925152068,67.62737910855738,65.53881284787691,61.98597640140287,55.17161400236435,82.11250004574035,72.65538903425386,50.535285616900566,78.23763095630831,70.0960772985567,58.3042172163686
1751,C,No,78.77933940804887,74.41804340917186,61.15087665257634,55.34686855433291,93.74600346185876,80.70870839379026,84.36758494211347,71.24615079074594,77.32824911448606,81.52394592978557,84.70818391645265,50.43394192524018,84.3254925391752,64.51975916660687
743,C,Sí,58.64144044804877,61.85475731359187,60.513118733420555,45.10689012286261,67.03096782184791,69.35865576110724,57.97160664534509,48.714857465783105,69.37520166751074,62.98087742895098,52.1638771648172,65.16405865268726,63.53440029116767,56.82922470839504
940,C,No,100.13719878587779,76.17442528863091,69.14110794270479,71.30614430752077,74.6821161472071,66.58290396449553,73.67396145118437,53.99561873168877,74.3933329857828,71.22689429661011,78.88820433134097,84.43211174250001,67.81276204921244,69.49873170657311
1424,C,No,68.16992694691514,72.51942063011988,60.07581769967479,58.52790955688601,76.52966268294537,,55.06834517207235,46.80157799822503,63.314168012485275,63.744623848042764,61.293825930936016,45.36211883447991,56.75045925001297,63.299080381896395
1519,A,No,75.8765301683896,72.89870417292256,76.6160826244611,72.54567452659114,67.11916404168196,,65.04409919567513,48.16535440201827,67.02438624092488,71.70360487702125,72.70264783687719,55.85174588295991,60.53471236821985,44.45110723845316
594,C,No,75.69442117163251,75.34018759428255,79.70995206307352,64.8953206523389,105.8864772218178,,94.1414454728343,78.86314222520137,93.17239633825271,92.04998975733416,82.04649872127932,78.25766633135002,100.01418592086397,59.43632564907968
1243,B,No,81.08987232322121,76.27983941074565,70.71746944216498,68.6823922276646,65.37720920899353,,52.73154646799259,54.90786702998927,62.892587238660944,66.03083852711542,66.10099264472204,68.37365642147543,58.119492731377505,89.76839852099752
134,B,No,52.509739288113295,44.73351556520226,46.97729351142709,40.044994052527805,59.62976103477679,56.354988399260165,46.2214469541786,57.91012886236631,57.20613184136176,55.86924698377201,54.229594362641826,71.0234559708877,55.60766463638566,60.28996093307984
324,C,Sí,71.55852638034442,68.10752774489298,65.99690658798082,57.43810107554582,60.401185496455604,61.93140435282654,57.02279189444539,41.144022506618214,70.31241329256218,58.159841477602384,58.67293288483542,60.745756185450006,62.671345972601834,66.25593673608218
1074,B,Sí,25.19091998809735,43.2920889023003,46.54494810253584,32.09585449512657,70.75314685267352,68.47864847680808,65.38551277552165,57.98693600538831,60.01516203242951,55.322694217368586,46.93101047543866,55.12395513475566,73.39590113355106,77.86723561785259
982,A,No,74.02599537237474,68.18556902863583,60.040263017976585,59.33388773541038,61.8491081033611,60.5301319855659,59.58586947691337,48.55466484918445,68.09252691698953,79.6015328382576,76.49312750719383,71.96960878542467,61.40455937388441,49.816583481100395
260,B,No,69.70592367177979,52.80796274571507,49.546800392439295,49.4771266311608,77.25303352803786,,65.28529137041585,58.845714200239016,68.14887351324907,61.40963167956032,54.01599489895076,75.83216862403592,75.02426062507028,63.18248185636312
125,C,Sí,56.99708730352881,55.6484302789229,49.31777167582176,51.837643860498986,72.89948488971982,,73.31106044723866,58.847110078412925,64.4291375199896,65.85173799538859,62.91689890344654,57.5674633334444,71.52784255066994,59.67448281733956
466,B,Sí,25.159198240336295,41.79837325865344,35.38035309995586,29.118856901390316,55.84861019709417,,44.74991718337526,42.82660624858035,60.82705426687739,36.550468634636914,22.946982698014637,50.97108295553802,55.63787891136298,66.4774848456829
605,A,No,80.48100729795733,70.461584818457,71.27862637699779,58.426086273540655,61.786879087616065,51.89152883401863,59.29817977269258,60.71887051045946,72.93011030851558,68.88934296884635,67.70325829428737,88.55595142717667,53.9092743963228,52.987347513903366
2228,C,Sí,70.2392027707048,67.25920953694103,72.83144364185159,53.008837372339265,74.29152252065619,71.36235085333436,70.72597597215454,61.16114493444093,61.16045154911624,79.78152891789567,70.55191991283573,28.495083309826303,75.81814190339863,59.463110984279645
901,A,No,71.26017643591521,67.59927254303084,60.65638190698103,52.76182355923768,66.40537889841963,,66.21853202725556,52.95539094720914,62.25331292551498,74.81041254129839,62.290630942556874,59.35642414855134,60.521313634307894,57.63380186534092
1943,A,No,70.67953382718409,66.57228925593064,47.3588502843036,65.28576485295511,71.0043707227451,65.15417903528304,57.80248266611714,61.61332300764589,69.1172584585827,66.01721417920152,90.1166119296081,68.1122538129443,60.6780681686213,
391,A,No,71.97715371513584,72.65973865241206,64.84561170288345,58.85948633624646,70.32255946526107,65.15187893101019,54.90419385735091,55.24906283527639,89.63627310458936,71.11789104786276,84.64063884376242,87.5990346010187,57.850911207261575,44.41303354153717
366,B,No,53.94697125308508,54.344665884879035,45.990271475832195,39.32507186033132,77.83486214867057,,66.63516982424139,56.189187003438164,66.0591191748099,61.2167909129663,59.3806390685548,62.68530869034019,62.52846941918338,72.53776566733443
555,C,No,60.31680430484195,61.669709812312774,59.009315489833455,56.00732196158663,76.47914174431186,70.71348558689725,60.25767058041231,56.951322859041014,52.472988770837404,75.13171846502016,65.28871773432225,45.62894423874639,71.71168721146266,65.51611360184323
306,B,No,71.18456519786034,67.03567929637752,68.46431023122571,53.37454839799637,83.37134741745588,79.04100577566719,76.6849540386037,66.24665812097403,82.01391147961749,72.19474719476023,77.02506509017601,61.73704196701761,77.09526883092602,82.63481368179892
2018,C,Sí,77.571760405512,67.44617111323873,74.66000516292029,56.855783396643034,75.97597790858413,,66.16486045475291,31.677583059792333,67.74327713762413,71.6229948949398,79.65775340631384,68.92733461504272,64.00537195425822,66.94919620897996
46,B,No,77.14496980568842,69.38272800014826,81.73639672818162,60.493408092716024,75.27414773229854,68.5851657439855,63.72013887667836,60.341914487038096,65.73759814506573,64.7689647475369,68.34738007296008,69.9920204360351,71.5384534591026,
1822,C,Sí,65.78435327855489,76.63057393993509,71.97755589876147,59.49617537384354,52.16753190375158,,62.128585574697354,49.00171680912404,52.87247399251396,74.21455159769452,66.8728783373637,52.05480126243036,62.694170684888626,
1088,C,No,77.91651123690269,73.95501413690154,69.67535473926351,58.5440016121792,69.66882313272053,64.71606680960572,61.69446581945484,59.01780063395615,74.4875827515578,68.32149808375934,64.42129468470533,63.20466966560294,62.480834437924415,59.496573936675496
365,B,No,83.11447885318482,66.57946665045168,72.09084111125986,77.39800242510175,79.1653425648467,79.9372168568921,75.575467336663,67.03182179995024,80.58260778577667,84.57593271846983,85.23628862377213,77.96244249989437,74.66468587605456,76.06250366204827
1304,A,No,73.8969688836222,63.74165524215569,62.657506817815566,53.75750712348481,60.955153018737334,53.45542036627685,59.20569541930622,45.7311938981869,53.14140002833996,63.27871176180928,73.48294887685321,49.99131459620767,49.21876200764702,35.906193568319694
424,C,No,69.22657628782883,64.54357259410637,73.86277951950125,59.93255616064688,70.12511729415755,,70.33115309972703,50.77295316440386,60.54346132531505,68.67421689382275,55.03497747244852,56.783754469693626,63.14929612743311,62.37657853252095
2329,C,No,90.31124938066102,76.96180316705477,79.13634211502023,67.19781757082734,73.63493617603643,72.81965904037567,61.61997911500701,61.0987250556622,74.66033874458728,81.6201422611705,72.41032043138313,74.64681873275106,75.90754296544841,61.18022523654935
821,B,No,65.47205220980496,64.2068616513585,64.84086353106541,56.4844022249986,83.15223517159909,74.93706018081433,76.00817389473784,62.19141180292307,68.4000663636386,75.64833546132847,66.26916681327891,79.72014815151469,73.13978221454137,60.626687884489016
1143,C,No,84.039448669523,67.75862961356684,67.4327220923098,60.43635762940484,79.57314455813294,74.37898866169536,67.5380112382514,57.113840581694525,68.73842071565186,77.41010142774425,66.09858697268268,53.505686879034535,70.59276676354331,70.91862267946439
1742,B,No,73.39204126518925,70.14503906257048,56.60799595470488,66.6896920481409,75.70249815926901,69.79019548911228,71.64697557601338,60.87435147957568,61.36638677614876,66.07283474314193,78.80018584528311,97.60665458462317,68.06540155664169,76.34939603667033
1401,C,No,75.13043253265887,70.01092065020674,74.90865853579503,63.716467757564445,82.42941531113513,69.71741878254036,62.18747284730131,60.19920902747114,73.96515959639738,75.84384359986977,67.08814929786317,64.45704118069727,75.09480620756084,66.23050934905892
1200,C,No,66.55526832757724,62.242359081104446,54.910593786712354,55.561422314263716,66.03404961571577,58.635511634226575,49.07193253317176,55.17935480589196,66.81101436456157,65.47905828347287,54.34695864254897,70.91890341927339,58.01551500149605,62.41048070533743
1065,A,Sí,77.92911237622396,78.49572787941908,69.28954067928366,62.14869538873605,42.282822923470114,,51.652832638043535,40.693826338998484,41.56133053851355,76.37448195563262,72.21057741849587,58.02022356006826,51.68214887917353,
499,C,Sí,78.78934923183964,75.17971147060206,64.80008406201634,56.1665375784841,59.38379166881357,58.23656119680352,58.88506998474184,50.01481837048441,61.381119867763346,69.76778708222473,66.83601612639632,50.702133126128025,61.798291364252485,65.26021837076723
2478,A,No,73.36823437814792,61.18243828029876,62.15831863212039,55.48156597105767,63.346341050547046,,51.36573578333104,55.579571588749495,66.818537818896,72.87708489628747,65.64406519682545,82.86069645958897,56.4492821538229,79.24451771038706
1656,B,No,69.81385188888333,51.30947958422731,54.870378490548404,51.069931142762314,80.11049203926405,67.25565276494014,77.31798699967398,61.70562308053485,67.69447857707083,61.51000221138149,65.64852273418926,66.42388994062662,70.8843739162898,
865,B,No,70.29740256505065,66.38635986348753,43.61148740528678,57.216455585245484,64.94692945754828,57.98385978225667,53.02204163635832,48.79260841556608,65.10212468138265,61.59818374950125,64.19632549281195,69.30937297428542,59.90930218248733,75.77064014723709
1743,B,No,74.06403931814468,63.247362732644824,65.79708897359747,56.789556195534445,56.99535518656955,54.33148885581109,58.23408782415784,49.98788645639826,60.13917017371847,74.2696022736744,54.10825802183123,67.38935203072738,56.974962113660666,82.28128179533553
533,B,No,51.241073245731805,48.51739191891613,41.54310872926682,39.670404714588564,84.34217538997112,,75.18093906097164,61.95521056096911,73.55932930842421,60.999419201031806,65.49822763980045,69.02459916111658,78.18996140569405,87.23445935343486
2359,C,No,85.0410648780339,72.00999011459496,66.12265537342864,57.25031000405127,71.74015129177633,,68.3869749769273,53.28928737613708,75.63671115972475,70.7301889597062,89.44807123115116,84.03811353800211,64.84399647596211,64.29012962708289
1154,B,No,75.74028053617607,59.919896213604915,59.493994144839405,60.3876916349041,74.36147533081994,74.35993783690094,76.65133914082193,59.73964135755269,67.20105188858604,71.65389209050676,68.81789382966564,53.63813245991697,71.74345609883564,
235,C,No,74.32392998370051,78.15428754659247,76.07791609860331,63.01545373671212,80.07515298424225,,75.44074938097059,66.50751697343837,79.2121161574291,78.70883457467124,74.55583606992145,65.69793206275968,77.13750293223953,66.61755209905978
2301,B,No,70.19495931824058,54.80986953254818,53.47191258733943,46.617027024515636,76.21164240857549,,71.21386672691861,61.93816674728918,75.68445404792108,70.82957122135483,67.25615915332085,63.288958013373126,71.91368900514728,77.61793410710278
841,A,Sí,57.75601517086867,61.092976610779225,55.506629823293956,43.964036693964125,60.833475500581606,58.73957615184743,57.13177731828432,49.4747797176079,66.68831658434955,62.25323282342646,63.93065165705015,68.06520729653847,56.062547538226774,
397,C,Sí,71.71558300415701,67.07940654027449,61.412961299747145,57.95563095691759,64.38404271854503,63.03940071403814,60.75752412029362,50.3236930345236,68.05278186510667,65.44070767130425,63.534096456579924,48.10522234915976,69.30521166028443,60.420742198386485
1039,B,No,60.23679619694608,51.455542084254596,51.63059409218722,49.31997764484228,82.38514125948129,61.252615389437445,60.61694438273881,51.76133643230496,62.77725572629476,61.62264603631967,63.27908925164763,91.41548117597257,63.19426203549685,64.80214393914734
1891,B,No,69.61405944185753,58.20670814626763,52.597277557260526,83.27925544191663,83.4303545523639,74.60252420054307,72.75727187632197,72.3584602980013,74.15632661867616,70.26332231701463,77.20245414744377,65.03166749150088,77.68067618372436,101.70060053229481
1731,B,No,72.38044190467991,59.15968075930587,64.01193972411599,59.49292475263614,83.20087805557068,,74.91513730687366,56.49521741312013,75.9565114453186,70.28363375621964,76.11325028387441,67.57744824427726,75.28631213467112,
937,B,No,60.64520198027103,51.841481371926065,59.92647163680669,50.772182243886185,66.82978546699539,66.01859714783181,77.07267241625574,45.52495942712335,60.25720202739616,65.04823209996995,56.74473645974438,69.9967850691199,67.218714325529,
568,B,No,48.876196328692245,42.93313251952781,39.8253153869814,41.92592076680953,65.83000956480603,,52.22856317580484,43.69892721303931,51.77714890004497,48.55519854398234,53.957962775227315,68.75116907787937,62.38733170203923,75.84857045373232
570,A,No,69.53098966047006,65.88627646399958,58.08650950462058,59.047755756047636,69.3476510920503,57.804470595897676,53.600462752391465,52.88806480786,61.71341206063966,58.91208715852797,67.57242841929033,61.44435245586376,59.501288872456776,62.47067468975767
98,C,No,69.20986130370017,70.65121102370672,59.75801834700276,52.308824562447235,66.78400953519107,64.0196471312842,56.33095802760945,44.945292844504884,61.36977702105595,68.27042567787592,70.17620613376812,43.07617438177399,64.0359217292553,64.95240767223676
665,A,No,89.73387803326314,79.24523413398941,78.6472852855822,64.45043662428586,86.90316618488382,67.27296138262953,67.60836783432038,58.79072955962829,64.47372031859169,79.91933496878418,101.86125668710879,77.4152830308772,68.08745755567848,59.95634838888551
1995,C,No,63.934404785071635,62.84182710869028,62.25828018731984,52.97604952123076,80.12800137742767,65.53938405770808,57.66157196470818,54.42681617775317,66.59150641673155,72.09117452857359,71.7516040602102,63.124112429113836,60.656444414779216,70.52680768871893
1468,C,No,89.29495050964114,73.39422801931121,73.21582603778121,64.35881019670533,63.468509474526485,,54.562339540418826,61.88723637921822,66.30543374119435,64.47575701810956,67.71527857798768,82.31521790104465,59.814960863554454,
394,C,No,76.4983512579236,74.88447797556175,71.64228510634551,59.93165495578552,72.68600793992222,62.6639821904527,59.760711444467645,52.0357290361359,71.79863743835075,71.20622658321,72.62278383028533,85.02771847043655,63.771722386293746,64.78690936208943
830,C,No,91.73547837053613,79.23846238508217,71.46440378944271,60.99977956160882,94.48776782764756,90.42839762988704,86.76578702579901,77.44869032047134,83.56367258882344,94.42589821449863,85.7277827857547,86.44578771211006,90.58636233318433,
1698,A,No,77.47059734723518,68.09913707126006,72.80465882115358,62.701938684848734,65.69428730087809,,54.71213534047312,52.822112481288215,75.8385976448073,71.00353731848318,64.28206292728085,77.90249692894916,57.77855593994644,64.8858705246431
202,C,Sí,62.48506936847216,61.272503671739116,62.753993183615634,46.92172197545159,60.36566821964057,56.2924741238004,46.98402282186172,52.41241825542679,52.161678983600325,62.00637721817212,52.75045147658763,35.51677234295607,52.751630542134556,68.90460255114698
1339,C,Sí,72.61350524348173,74.14762294381754,63.693563577008,56.96230421345204,67.79869367370213,67.71997319537564,62.80794406736681,48.448327278634196,72.93739284633608,64.37960984059019,65.31812759092105,57.58219802925052,66.98031562912409,61.46579096445104
1020,C,No,79.09339302881953,68.23035396242273,61.99232372747636,60.05580169823057,69.86804116341625,59.109013604045806,61.22828715391974,57.532561331609585,71.77481607026806,68.58960216058364,72.0319370425073,74.94491106333794,61.44476021367856,
686,A,No,87.97997643035363,67.28151752606905,52.943623559107095,67.68467340725545,65.12575052378719,,56.732984364483904,49.65738638467148,67.63455687055193,60.612543590951596,75.03126852374,78.12864126010064,56.30103128767867,60.31399990772509
509,C,Sí,46.39911372798,57.333359596961024,55.50539739739581,40.403582018655406,71.08869435232273,,69.97475517243782,55.12707377103303,59.914310966493495,66.2057067411247,56.54747266065436,57.50694289683486,67.68465467864618,59.18242817797271
210,B,No,59.83241369994982,63.07363085594432,53.92415356967419,62.20399882129864,71.72662204497536,65.90022508969582,65.85880446567141,50.863689377211166,65.5606341625048,76.94252890196435,64.62406087828363,59.47160669062726,72.27964641906115,79.18865483412925
753,C,No,54.47968650138778,53.49201367738414,51.29224653322508,56.57632015578691,76.90716830803632,68.78177654589504,64.33561973602863,62.34563505929957,78.9464969989461,60.221464587854044,56.549737804369954,80.75590053845256,74.58467372776873,70.84545419293161
1481,A,No,72.1149187070261,58.93016168467531,67.0404445010666,48.853464957465626,66.89727009770202,64.62496572530581,61.356901188229486,60.392456179781064,73.62551269818343,77.1749132019689,62.7249967211745,91.85662816145468,62.59265744634723,63.50649708568814
1214,B,No,56.78110214351488,51.744969533803996,50.83203033102333,43.17189576946435,79.11581769307888,75.14200445889675,65.54326658091522,58.7806385675863,82.28277420358377,66.55797181124271,56.928151324442226,65.10704005476948,71.61126814893773,
1757,B,No,65.31812412837309,62.852710741679495,61.76684931354344,59.852015799069584,84.23212956467879,70.38252657170175,66.59306760600337,63.878766829852786,68.4104491654386,75.33042283685741,69.15971095793797,66.20406281290205,69.13048323357803,81.62290306978991
434,A,No,70.97394957440773,67.66071243525113,54.95805899092724,49.175827905972106,64.87056057625566,,55.45524712843465,56.88173794766953,67.27518857727163,60.0146656486805,57.49953151491894,71.89846605804281,62.551142267389615,32.17256647165927
856,B,No,43.4080063461249,32.639469286436174,37.06874844426576,27.056071579408897,87.02516290148021,77.54459302742924,75.62510626186074,76.35532549154382,71.82150043586616,61.29957088242419,57.275169223531734,69.51904255780872,72.37447518683537,67.55129349926953
514,C,No,76.43960845291264,69.97414074190253,63.055859386551646,62.231551147309375,81.59566933183855,60.47620889323744,67.13246245609334,52.2338118200909,59.996709003660925,66.73419818261983,68.9691070086853,72.67257075761557,62.78560000123732,60.60604257230056
2154,A,Sí,52.36425050698358,60.24515272389837,49.183830860651,52.69044481837779,55.965443277104406,58.22718567733734,54.97453472381317,42.87607075639058,47.422246905715554,62.309664372456545,49.72276080716294,66.96441663710266,60.828353140064834,48.89193602952109
1446,C,No,73.87869407465982,60.28925388768124,62.61534662541513,44.80755376389658,65.07867972006213,62.95950020376113,57.22679050987148,42.97680467614929,53.538319455997595,67.84405314038901,67.3854990671516,54.986873720040585,57.09372938236571,52.478799746992664
